category,product_name,product_url,price,old_price,discount,reviews,rating
phones,86×86 EU Type Tuya WiFi Smart Panel Switch Remote Phone Control Timing Setting RF433 Support Alexa Google,https://www.banggood.com/8686-EU-Type-Tuya-WiFi-Smart-Panel-Switch-Remote-Phone-Control-Timing-Setting-RF433-Support-Alexa-Google-p-1989684.html?cur_warehouse=CN&ID=6304880&rmmds=search,£6.65,£19.63,66% Off,54 reviews,4.78
phones,115 in 1 Precision Screwdriver Set Magnetic DIY Screw Driver For Electroics PC Computer Phone Repair Tool,https://www.banggood.com/115-in-1-Precision-Screwdriver-Set-Magnetic-DIY-Screw-Driver-For-Electroics-PC-Computer-Phone-Repair-Tool-p-1975700.html?cur_warehouse=CN&ID=513344&rmmds=search,£16.25,£23.99,32% Off,30 reviews,4.93
phones,Basix 7-in-1 Type-C Docking Station USB-C Hub Splitter Adaptor with USB3.0*2 USB-C Data PD87W USB-C 4K@30Hz HDMI SD/TF Card Reader Slot Multiport Hub for PC Laptop Phone,https://www.banggood.com/Basix-7-in-1-Type-C-Docking-Station-USB-C-Hub-Splitter-Adaptor-with-USB3_0+2-USB-C-Data-PD87W-USB-C-4K-at-30Hz-HDMI-SD-or-TF-Card-Reader-Slot-Multiport-Hub-for-PC-Laptop-Phone-p-1990896.html?cur_warehouse=CN&rmmds=search,£9.75,£16.25,40% Off,2 reviews,5.00
phones,50 In 1 Precision Electric Screwdriver Set Type-C Fast Charging Screwdriver Set with LED Light Phone Repair Electric Tool,https://www.banggood.com/50-In-1-Precision-Electric-Screwdriver-Set-Type-C-Fast-Charging-Screwdriver-Set-with-LED-Light-Phone-Repair-Electric-Tool-p-1989035.html?cur_warehouse=CN&rmmds=search,£17.02,£25.54,33% Off,39 reviews,4.97
phones,Outdoor Powerful Flexible Solar Panel 5V 28W Portable Battery Mobile Phone Charge PD 9V 12V for USB-A+USB-C Cells Power Bank,https://www.banggood.com/Outdoor-Powerful-Flexible-Solar-Panel-5V-28W-Portable-Battery-Mobile-Phone-Charge-PD-9V-12V-for-USB-A+USB-C-Cells-Power-Bank-p-2002217.html?cur_warehouse=CN&ID=6326533&rmmds=search,£17.80,£27.44,35% Off,1 review,3.00
phones,48-In-1 Precision Screwdriver Set Mobile Phone Laptop Dust Cleaning Multi-function Maintenance Disassembly Gadget Combination,https://www.banggood.com/48-In-1-Precision-Screwdriver-Set-Mobile-Phone-Laptop-Dust-Cleaning-Multi-function-Maintenance-Disassembly-Gadget-Combination-p-1977901.html?cur_warehouse=CN&rmmds=search,£12.38,£20.89,41% Off,7 reviews,4.57
phones,5V 400mA Solar Panel 2W Output USB Outdoor Portable Solar System for Cell Mobile Phone Chargers Device,https://www.banggood.com/5V-400mA-Solar-Panel-2W-Output-USB-Outdoor-Portable-Solar-System-for-Cell-Mobile-Phone-Chargers-Device-p-1978436.html?cur_warehouse=CN&rmmds=search,£5.41,£15.48,65% Off,24 reviews,4.79
phones,Xmund 4 in 1 500Lm Brightness Bike Headlight 3000mAh Battery IPX6 Waterproof 3 Light Modes 120° Rotation Power Bank Phone Holder with 130db Horn for Night Cycling,https://www.banggood.com/Xmund-4-in-1-500Lm-Brightness-Bike-Headlight-3000mAh-Battery-IPX6-Waterproof-3-Light-Modes-120-Rotation-Power-Bank-Phone-Holder-with-130db-Horn-for-Night-Cycling-p-1993134.html?cur_warehouse=CN&ID=6287842&rmmds=search,£10.06,£30.96,68% Off,48 reviews,4.88
phones,Lenovo T1 U3 High Speed TF Memory Card 512GB Micro SD Card Flash Card Smart Card for Phone Camera Driving Recorder,https://www.banggood.com/Lenovo-T1-U3-High-Speed-TF-Memory-Card-512GB-Micro-SD-Card-Flash-Card-Smart-Card-for-Phone-Camera-Driving-Recorder-p-1997967.html?cur_warehouse=CN&rmmds=search,£41.80,£49.54,16% Off,8 reviews,5.00
phones,UNI-T Thermal Camera Macro Lens For UTi260B UTI320E UT-Z002 UT-Z003 High Precision Thermal Imager Lens Pcb Mobile Phone Repair,https://www.banggood.com/UNI-T-Thermal-Camera-Macro-Lens-For-UTi260B-UTI320E-UT-Z002-UT-Z003-High-Precision-Thermal-Imager-Lens-Pcb-Mobile-Phone-Repair-p-1985613.html?cur_warehouse=CN&ID=6301877&rmmds=search,£30.96,£61.82,50% Off,20 reviews,4.85
